id,gradient,synflow,iou,dice,accuracy,dice crossentropy,real_codification,binary_codification
101_AGOXK2E7BVWMSTYAQ3ICMEO3BZHBP4I_146,15.139674030604963,13.591061623758431,0.2361847162246704,0.3905903697013855,0.1303611397743225,0.2264442443847656,"[0.28, 0.34, 0.91, 0.37, 0.34, 0.61, 0.51, 0.56, 0.34, 0.21, 0.92, 0.01, 0.41, 0.51, 0.28, 0.68, 0.21, 0.19, 0.34, 0.71, 0.51, 0.92, 0.01, 0.01, 0.56, 0.01, 0.91, 0.51, 0.56, 0.01, 0.31, 0.28, 0.01, 0.71, 0.01, 0.92, 0.68, 0.41, 0.01, 0.68, 0.31, 0.01, 0.92, 0.01, 0.61, 0.83, 0.68, 0.11]",01100111010111010101101000100111110000110101101100110010010100111100000000100001101101000000100110000100011101101100001110010011100001011111110001
102_AOLH27VQQDQEOHQE4B6RMHFLUYTU3MQ_146,14.660802693944706,13.160100538715495,0.2252018451690673,0.390640377998352,0.1135004758834838,0.2633072137832641,"[0.92, 0.34, 0.41, 0.37, 0.68, 0.61, 0.51, 0.83, 0.34, 0.41, 0.01, 0.01, 0.01, 0.01, 0.92, 0.01, 0.11, 0.01, 0.68, 0.11, 0.51, 0.65, 0.01, 0.31, 0.37, 0.01, 0.01, 0.51, 0.83, 0.34, 0.11, 0.28, 0.01, 0.51, 0.01, 0.46, 0.34, 0.51, 0.56, 0.68, 0.11, 0.01, 0.37, 0.34, 0.21, 0.28, 0.68, 0.31]",11100101100111110101111110101100001000000011100000010001110001111000000100111000000111110100010110000111001010101110100110001001110100110110110010
103_E45SCJEB6QO4DYNXXTFRE_104,14.166742616238553,12.22307831965388,0.2668520212173462,0.4441640377044678,0.1659159660339355,0.2903428077697754,"[0.19, 0.34, 0.81, 0.92, 0.68, 0.31, 0.01, 0.19, 0.34, 0.31, 0.56, 0.01, 0.21, 0.51, 0.74, 0.01, 0.11, 0.74, 0.68, 0.01, 0.01, 0.83, 0.01, 0.21, 0.28, 0.68, 0.91, 0.51, 0.65, 0.68, 0.31, 0.65, 0.34, 0.31]",00100111001110110010000100100100100000011111010000011101110000011110000110110111101111001100101100010010
104_3T3WPOCKREARNZRWW3C5Y_104,14.746823587977136,10.461620098154178,0.2575308084487915,0.4424768686294555,0.1570472121238708,0.295404314994812,"[0.74, 0.68, 0.21, 0.74, 0.68, 0.41, 0.01, 0.83, 0.34, 0.81, 0.19, 0.34, 0.61, 0.01, 0.19, 0.34, 0.01, 0.01, 0.01, 0.61, 0.51, 0.37, 0.01, 0.81, 0.28, 0.68, 0.61, 0.51, 0.28, 0.68, 0.11, 0.37, 0.34, 0.81]",11011100111101110110011110111000010010101000100100000001000101101110011000110110101101101100010111011100
105_DVHSWBUD3MAQQYFOOZAIA_104,12.728514909104938,12.052221374000776,0.276646614074707,0.4497194290161133,0.1907684803009033,0.2821223735809326,"[0.01, 0.68, 0.61, 0.1, 0.68, 0.31, 0.51, 0.28, 0.01, 0.21, 0.56, 0.01, 0.51, 0.51, 0.28, 0.68, 0.01, 0.01, 0.01, 0.31, 0.01, 0.1, 0.01, 0.11, 0.46, 0.68, 0.21, 0.51, 0.28, 0.34, 0.01, 0.19, 0.01, 0.01]",00011101010011110010101100000110100000111101101100000001000010000110000010101110011101100100000010000000
106_ANCEOSNBB5JXC4IO3LN5OV6DGLDHLAQ_146,13.746848279146972,34.52909166218593,0.2944065928459167,0.4933978319168091,0.2093430757522583,0.3324039578437805,"[0.74, 0.01, 0.71, 0.56, 0.34, 0.91, 0.01, 0.56, 0.68, 0.71, 0.19, 0.01, 0.51, 0.51, 0.46, 0.01, 0.91, 0.65, 0.34, 0.51, 0.01, 0.19, 0.01, 0.51, 0.28, 0.68, 0.61, 0.51, 0.28, 0.68, 0.91, 0.37, 0.34, 0.61, 0.51, 0.92, 0.01, 0.41, 0.28, 0.34, 0.41, 0.01, 0.28, 0.34, 0.91, 0.28, 0.01, 0.31]",11010001000100011101001001101000010000111101010011011100010111000100001110110110101101101111010111010101111100001100110010110001100111010110000010
107_FQDSXDMAHV3HMYVIQEMLY_104,13.182631818148757,13.412598126503031,0.2699213027954101,0.4382878541946411,0.1814811825752258,0.2696810960769653,"[0.19, 0.68, 0.01, 0.01, 0.68, 0.31, 0.51, 0.37, 0.01, 0.41, 0.65, 0.01, 0.01, 0.01, 0.83, 0.34, 0.51, 0.28, 0.34, 0.91, 0.51, 0.1, 0.01, 0.61, 0.46, 0.01, 0.71, 0.01, 0.01, 0.01, 0.41, 0.19, 0.68, 0.81]",00101100000001110010101110001101100000000011110101110110011101100110001010101000100000010001100010111100
108_NSEXHKHAW7LQMIVGDQC7M_104,13.046773817857227,13.21309022887882,0.2564765214920044,0.4356002807617187,0.1546555757522583,0.2876603603363037,"[0.28, 0.68, 0.31, 0.19, 0.34, 0.51, 0.01, 0.37, 0.34, 0.71, 0.37, 0.01, 0.11, 0.01, 0.74, 0.68, 0.91, 0.37, 0.01, 0.11, 0.51, 0.01, 0.01, 0.61, 0.56, 0.68, 0.01, 0.51, 0.65, 0.01, 0.11, 0.37, 0.68, 0.41]",01101100100010010111001110101000111000001011011111010111000001100010001010100110000111000000010111110110
109_AOISCTF25B6DYQNOHKIFI54OX3DRLNY_146,13.87702666464291,11.678155037665531,0.2655337452888489,0.4539402723312378,0.1667131781578064,0.3029094934463501,"[0.92, 0.34, 0.11, 0.19, 0.01, 0.61, 0.01, 0.28, 0.34, 0.51, 0.46, 0.68, 0.71, 0.01, 0.37, 0.68, 0.01, 0.83, 0.01, 0.71, 0.01, 0.1, 0.34, 0.51, 0.01, 0.68, 0.61, 0.01, 0.56, 0.01, 0.61, 0.56, 0.34, 0.91, 0.51, 0.65, 0.34, 0.91, 0.37, 0.68, 0.41, 0.01, 0.37, 0.01, 0.61, 0.28, 0.68, 0.51]",11100100010010000101001100101110101110100001111100001111000100000110101110001110101001000001010100011101111000111010111110110001110001010110110111
110_ADYFDWXCNTRXWQPHX2GGEHNZXKYR77I_146,14.385582630773316,22.214244542997218,0.2823076248168945,0.4772012829780578,0.1911072731018066,0.3205796480178833,"[0.1, 0.68, 0.01, 0.46, 0.01, 0.51, 0.01, 0.74, 0.34, 0.81, 0.56, 0.68, 0.41, 0.01, 0.92, 0.01, 0.91, 0.92, 0.68, 0.71, 0.01, 0.1, 0.68, 0.21, 0.74, 0.68, 0.91, 0.01, 0.1, 0.01, 0.41, 0.19, 0.01, 0.51, 0.01, 0.74, 0.68, 0.21, 0.37, 0.34, 0.61, 0.51, 0.01, 0.01, 0.51, 0.83, 0.68, 0.91]",00111100000101000111011010111000100110110011100011011110110100000111100111101111101000110001100010000111011011100110111010101100010001111111111101
111_AMDBBOF2BJQL3RTCPKMSKBFGPI2NDAY_146,13.624462409992228,12.359743790756234,0.2759374380111694,0.4533660411834717,0.1804249286651611,0.2938261032104492,"[0.65, 0.01, 0.41, 0.01, 0.01, 0.31, 0.51, 0.65, 0.34, 0.51, 0.56, 0.01, 0.61, 0.01, 0.28, 0.01, 0.31, 0.83, 0.34, 0.81, 0.01, 0.65, 0.68, 0.11, 0.1, 0.68, 0.61, 0.01, 0.28, 0.34, 0.31, 0.46, 0.01, 0.11, 0.01, 0.46, 0.01, 0.81, 0.83, 0.34, 0.11, 0.51, 0.56, 0.68, 0.71, 0.28, 0.01, 0.21]",11000001100001000010111000101110100000101001100000101111011100011001100010011110101001100100100101000001001010011001111010001101001101000110000011
112_APBGKBQ3M4WLY2QGVEEANTF6TAOUTUQ_146,12.910549774140614,10.719082998099866,0.2496208548545837,0.4262952804565429,0.1331313848495483,0.2877575159072876,"[0.83, 0.01, 0.31, 0.28, 0.34, 0.71, 0.01, 0.1, 0.01, 0.21, 0.28, 0.68, 0.21, 0.51, 0.19, 0.68, 0.31, 0.83, 0.01, 0.41, 0.51, 0.56, 0.01, 0.21, 0.46, 0.34, 0.31, 0.01, 0.19, 0.01, 0.01, 0.28, 0.68, 0.21, 0.01, 0.46, 0.68, 0.91, 0.1, 0.01, 0.01, 0.51, 0.74, 0.34, 0.31, 0.37, 0.34, 0.31]",11110000100110010100000110000110110110011100101100101111000110101000000110101010010000100000000110110011001011111010011000000111010100100111010010
113_AFAEJYUB7IJQ63YPUY5XDUHJSCIUS5I_146,13.411944270953748,9.496652145645715,0.2748191356658935,0.4629294872283935,0.1801857352256775,0.3075928688049316,"[0.46, 0.01, 0.01, 0.56, 0.34, 0.21, 0.51, 0.01, 0.34, 0.01, 0.1, 0.68, 0.91, 0.01, 0.01, 0.01, 0.81, 0.1, 0.68, 0.41, 0.51, 0.92, 0.01, 0.51, 0.74, 0.01, 0.81, 0.01, 0.92, 0.68, 0.51, 0.01, 0.68, 0.71, 0.01, 0.37, 0.34, 0.21, 0.19, 0.01, 0.71, 0.51, 0.01, 0.34, 0.31, 0.46, 0.68, 0.61]",01010000000100010011100010100000011111101000010011000011110110111100001111101001100011101101110001110100001110100110010000100100010100100101110101
114_AF2RG6RXR5Q7PWFOL3P5KGFA7DS5QXA_146,14.458769049322044,12.118911910796324,0.2836810350418091,0.4793604612350464,0.1935786008834839,0.3218895196914673,"[0.46, 0.68, 0.61, 0.01, 0.01, 0.91, 0.51, 0.74, 0.01, 0.41, 0.83, 0.01, 0.51, 0.51, 0.28, 0.01, 0.51, 0.74, 0.68, 0.91, 0.51, 0.01, 0.34, 0.51, 0.19, 0.68, 0.91, 0.51, 0.37, 0.68, 0.91, 0.46, 0.01, 0.41, 0.01, 0.46, 0.01, 0.11, 0.83, 0.01, 0.51, 0.01, 0.46, 0.68, 0.41, 0.01, 0.34, 0.81]",01011101010001001101111010001101111000111101100001111101111101100010101110010111101101111111010101000110001010000011111000111001011101100001011100
115_E45WVLRGRBSE327QMEB7I_104,14.381647252782772,8.213587019041201,0.3183290362358093,0.5196393728256226,0.2368861436843872,0.3558321595191955,"[0.19, 0.34, 0.81, 0.92, 0.68, 0.41, 0.51, 0.46, 0.34, 0.51, 0.01, 0.01, 0.91, 0.01, 0.19, 0.01, 0.41, 0.56, 0.34, 0.21, 0.01, 0.83, 0.34, 0.51, 0.92, 0.01, 0.21, 0.01, 0.01, 0.01, 0.01, 0.83, 0.68, 0.71]",00100111001110110110101010101110001001101000100001100100010011011110101111110000011000010000001111110100
116_JSI5HGT27BB45RR2I4CXM_104,14.026226201765414,10.720131535580409,0.2644367814064026,0.4417794942855835,0.1673309803009033,0.2865603566169739,"[0.56, 0.68, 0.31, 0.56, 0.34, 0.91, 0.01, 0.37, 0.01, 0.91, 0.1, 0.68, 0.61, 0.51, 0.92, 0.01, 0.71, 0.1, 0.68, 0.21, 0.51, 0.28, 0.01, 0.81, 0.37, 0.34, 0.31, 0.01, 0.37, 0.01, 0.11, 0.46, 0.68, 0.41]",01001100100100011101001110011010011110101111100001000011110011101100011000111010010001110000010101110110
117_6C65P3CDXFSMVWFCG4JZ2_104,15.082671237340868,18.24222792991313,0.2780252695083618,0.4723248481750488,0.1871412396430969,0.3160328865051269,"[0.83, 0.01, 0.31, 0.83, 0.34, 0.91, 0.01, 0.83, 0.68, 0.41, 0.19, 0.01, 0.51, 0.01, 0.92, 0.34, 0.41, 0.56, 0.68, 0.31, 0.51, 0.28, 0.68, 0.11, 0.56, 0.34, 0.11, 0.51, 0.37, 0.01, 0.71, 0.92, 0.34, 0.91]",11110000101111011101011111101100010000111011100101100100110010101101100010100010001101110001001110011101
118_YWEEGLH66XHML67LRVOZI_104,14.166576236849432,7.328878568178753,0.2691655158996582,0.4493046402931213,0.1444913744926452,0.3071369528770447,"[0.65, 0.34, 0.41, 0.19, 0.01, 0.71, 0.01, 0.28, 0.34, 0.41, 0.37, 0.68, 0.91, 0.51, 0.74, 0.34, 0.81, 0.92, 0.68, 0.11, 0.01, 0.83, 0.68, 0.51, 0.74, 0.34, 0.81, 0.01, 0.74, 0.34, 0.51, 0.28, 0.34, 0.71]",11000101100010000100001100101100111111101111010111001110110001011111101111101011100011010101110110010100
119_AGYOBBDA5FYPYLQPUY4NMHOOP6T5LMA_146,13.932211675224632,14.580837459939689,0.2626413702964782,0.4499986171722412,0.1630061864852905,0.300722599029541,"[0.28, 0.68, 0.01, 0.92, 0.01, 0.31, 0.01, 0.19, 0.01, 0.81, 0.01, 0.68, 0.71, 0.51, 0.37, 0.01, 0.21, 0.83, 0.01, 0.31, 0.51, 0.65, 0.01, 0.51, 0.74, 0.01, 0.81, 0.01, 0.92, 0.01, 0.91, 0.28, 0.01, 0.51, 0.01, 0.92, 0.34, 0.81, 0.83, 0.68, 0.91, 0.01, 0.37, 0.68, 0.61, 0.28, 0.68, 0.01]",01101100001110000010000100011000001110100101110000111111000010111000001111101001100011100011010110000111011100111001111111101001111101010110110000
120_AF3UGR5DQ5KHZQ4EN3LUN4FDVZD4ZPI_146,13.771609870796222,10.551102055403453,0.2708318829536438,0.4611007571220398,0.1761997938156128,0.3070329427719116,"[0.46, 0.68, 0.51, 0.56, 0.01, 0.91, 0.01, 0.1, 0.68, 0.71, 0.37, 0.01, 0.21, 0.51, 0.46, 0.34, 0.11, 0.83, 0.01, 0.81, 0.01, 0.37, 0.01, 0.31, 0.1, 0.34, 0.91, 0.51, 0.46, 0.68, 0.71, 0.28, 0.68, 0.81, 0.01, 0.46, 0.01, 0.51, 0.46, 0.68, 0.31, 0.01, 0.37, 0.68, 0.21, 0.19, 0.68, 0.91]",01011101110100001101000111101000111000011101010100011111001100001110000100011011101101011101000110111100001010001110101110010001111100110010111101
121_AND6CAXPM3Y7G2NYLO3UHU6BTAKFBMA_146,15.255120423675717,36.0558442218357,0.2636229991912842,0.4489954710006714,0.1648796200752258,0.3020751476287842,"[0.74, 0.01, 0.51, 0.92, 0.01, 0.71, 0.01, 0.01, 0.34, 0.91, 0.92, 0.68, 0.21, 0.01, 0.83, 0.01, 0.51, 0.65, 0.68, 0.41, 0.51, 0.1, 0.34, 0.81, 0.19, 0.68, 0.51, 0.01, 0.74, 0.68, 0.71, 0.1, 0.68, 0.71, 0.51, 0.92, 0.01, 0.21, 0.1, 0.01, 0.01, 0.51, 0.56, 0.34, 0.71, 0.19, 0.68, 0.01]",11010001111110000100000010111011110110011011110001111100110110100110111000010110111011011101000011110100111100000110011000000101000101000010110000
122_ZV5RF36JCB3VF2URV4I5G_104,14.204700609575893,7.680130081517736,0.2590126395225525,0.4209259152412414,0.1662946343421936,0.2524738311767578,"[0.65, 0.68, 0.61, 0.92, 0.68, 0.11, 0.01, 0.46, 0.68, 0.51, 0.92, 0.34, 0.31, 0.01, 0.56, 0.01, 0.51, 0.37, 0.34, 0.71, 0.51, 0.37, 0.34, 0.61, 0.19, 0.01, 0.91, 0.01, 0.83, 0.01, 0.71, 0.37, 0.34, 0.21]",11001101011110110001001011101111110010010001000001110111010100101110101010010001101011110001000111010011
123_AO6XODQ6MVY3I5QBYJ3SCSRIB2OV65Q_146,14.9969551213817,8.07464352640069,0.2501505613327026,0.4090957045555115,0.1547154188156128,0.2427839040756225,"[0.92, 0.68, 0.91, 0.37, 0.34, 0.81, 0.01, 0.37, 0.01, 0.21, 0.65, 0.68, 0.31, 0.51, 0.37, 0.01, 0.41, 0.74, 0.01, 0.51, 0.01, 0.65, 0.01, 0.01, 0.92, 0.01, 0.71, 0.51, 0.74, 0.68, 0.31, 0.01, 0.34, 0.31, 0.51, 0.01, 0.34, 0.01, 0.01, 0.68, 0.71, 0.51, 0.74, 0.34, 0.51, 0.74, 0.68, 0.41]",11101111010111011100001110000111100110010101110001101101000111011000000001110000100111011100100001010010100010100000001110100111010101111101110110
124_DQLUW2PDO5Z7HO5YIUKNO_104,14.128770186694084,13.178085058248644,0.2363851070404052,0.3908643722534179,0.1335100531578064,0.2266685962677002,"[0.01, 0.68, 0.01, 0.46, 0.68, 0.71, 0.51, 0.28, 0.68, 0.71, 0.83, 0.01, 0.41, 0.51, 0.74, 0.68, 0.51, 0.1, 0.68, 0.81, 0.51, 0.74, 0.68, 0.51, 0.37, 0.01, 0.31, 0.01, 0.46, 0.01, 0.61, 0.1, 0.34, 0.51]",00011100000101110100101101101001111000110111011101110011111100111011101110111000010001010001010011010111
125_AG6BZDXBE4TX2YZLYBPVKWRLVLSDJVI_146,13.757691013861162,10.780948363637712,0.2521610260009765,0.4226604700088501,0.1509885191917419,0.2676215767860412,"[0.28, 0.68, 0.81, 0.01, 0.68, 0.31, 0.01, 0.37, 0.34, 0.81, 0.19, 0.34, 0.21, 0.51, 0.19, 0.34, 0.91, 0.83, 0.34, 0.41, 0.01, 0.28, 0.34, 0.61, 0.92, 0.01, 0.01, 0.51, 0.37, 0.68, 0.61, 0.46, 0.34, 0.41, 0.51, 0.01, 0.34, 0.51, 0.46, 0.34, 0.51, 0.01, 0.56, 0.01, 0.91, 0.1, 0.34, 0.61]",01101111000001110010001110111000010010011100100111011111010110001100101011110000000101111101010101010110100010101110101010111001000011010011010101
126_2EEUDBNLZA35IOAYOM2LK_104,13.678900932438424,27.1650667250708,0.2627227902412414,0.4425659775733948,0.1463648080825805,0.3003201484680176,"[0.74, 0.01, 0.71, 0.19, 0.34, 0.71, 0.01, 0.1, 0.01, 0.31, 0.74, 0.34, 0.51, 0.51, 0.19, 0.01, 0.21, 0.37, 0.68, 0.61, 0.01, 0.01, 0.68, 0.01, 0.1, 0.01, 0.21, 0.51, 0.1, 0.01, 0.91, 0.19, 0.68, 0.61]",11010001000010010100000110000101101010111100100000110111110101000011100000011000011100110011010010110101
127_6T45XBRC2V7TDDXGA4N5O_104,14.7795076287862,9.853631341825322,0.351763367652893,0.5126100182533264,0.1515665054321289,0.3772494792938232,"[0.83, 0.34, 0.21, 0.92, 0.34, 0.91, 0.51, 0.37, 0.01, 0.21, 0.01, 0.01, 0.61, 0.51, 0.46, 0.34, 0.51, 0.83, 0.01, 0.81, 0.01, 0.65, 0.34, 0.91, 0.65, 0.68, 0.01, 0.01, 0.37, 0.01, 0.41, 0.83, 0.34, 0.51]",11110100111110011101101110000110001000101101010101111111001100011000111011100110000001110001101111010111
128_P5CCC3W6SQZBAI7C67AZM_104,11.865727042099705,8.769480941438736,0.2660034894943237,0.4358590245246887,0.1744459271430969,0.2731465697288513,"[0.37, 0.68, 0.91, 0.01, 0.01, 0.31, 0.01, 0.19, 0.68, 0.51, 0.28, 0.68, 0.91, 0.01, 0.46, 0.01, 0.21, 0.19, 0.01, 0.71, 0.01, 0.01, 0.01, 0.51, 0.65, 0.34, 0.51, 0.51, 0.37, 0.68, 0.01, 0.28, 0.34, 0.41]",01111111010001000010000101101110110111101001010000110010000100000010001111100010111101111100000110010110
129_KDICV6H3DXHEH2NI64MQ2_104,14.049032962164356,11.482072655549905,0.2628766894340515,0.4442206621170044,0.1568678021430969,0.2982755899429321,"[0.46, 0.01, 0.21, 0.56, 0.01, 0.31, 0.51, 0.46, 0.68, 0.81, 0.37, 0.68, 0.41, 0.01, 0.37, 0.34, 0.81, 0.92, 0.34, 0.01, 0.51, 0.83, 0.34, 0.21, 0.46, 0.01, 0.51, 0.51, 0.37, 0.01, 0.41, 0.56, 0.01, 0.91]",01010000110100000010101011111000111110110001110111001110010000111110100110101000111101110001100100001101
130_AHLXAZVDPNLTZXTYXL4BYQWA7KRMXTI_146,13.924542637674216,7.8573348585912015,0.2674074172973633,0.4567396640777588,0.1691645383834839,0.3048443794250488,"[0.37, 0.34, 0.51, 0.37, 0.01, 0.11, 0.51, 0.1, 0.34, 0.71, 0.28, 0.68, 0.91, 0.51, 0.46, 0.34, 0.81, 0.83, 0.01, 0.91, 0.51, 0.65, 0.68, 0.81, 0.46, 0.68, 0.61, 0.51, 0.92, 0.01, 0.11, 0.65, 0.34, 0.01, 0.51, 0.28, 0.01, 0.11, 0.83, 0.34, 0.61, 0.01, 0.19, 0.68, 0.31, 0.83, 0.01, 0.91]",01110101110111000001100110101000110111101101010111001111001101111001111000101110101111100000011100010000101100000011111010101000101100101111001101
131_H5ZUSZ7AZBZEI3XYDZMNA_104,14.187922030676193,12.684584701795602,0.2450644969940185,0.3785193562507629,0.0299545526504516,0.2822244167327881,"[0.1, 0.68, 0.91, 0.65, 0.68, 0.71, 0.51, 0.19, 0.68, 0.21, 0.83, 0.01, 0.11, 0.51, 0.19, 0.01, 0.51, 0.19, 0.34, 0.11, 0.01, 0.1, 0.34, 0.91, 0.83, 0.01, 0.01, 0.51, 0.92, 0.34, 0.41, 0.1, 0.34, 0.01]",00111111011100110100100101100111111000001100100001110010010001000110111011111000000111100101100011010000
132_3UL4MY56KN2RTYH7QREEE_104,14.724426361786652,12.381960398683145,0.2476195693016052,0.4136366844177246,0.1120057106018066,0.2834042310714721,"[0.74, 0.68, 0.71, 0.46, 0.68, 0.81, 0.01, 0.65, 0.68, 0.11, 0.74, 0.68, 0.81, 0.51, 0.56, 0.68, 0.51, 0.46, 0.01, 0.41, 0.01, 0.83, 0.01, 0.11, 0.83, 0.68, 0.81, 0.01, 0.56, 0.34, 0.31, 0.01, 0.01, 0.31]",11011101000101111100011001100011101111100101001101110101000110011110000011111111100001000100100001000010
133_AE2HZI52MQXTS4ZYUDECNVWCV2XBXEI_146,13.600389583301297,8.306322891630353,0.2225934267044067,0.3715072870254516,0.1212731003761291,0.212116003036499,"[0.56, 0.68, 0.71, 0.37, 0.68, 0.31, 0.51, 0.01, 0.68, 0.51, 0.56, 0.68, 0.31, 0.01, 0.19, 0.68, 0.81, 0.92, 0.34, 0.51, 0.01, 0.28, 0.34, 0.81, 0.46, 0.01, 0.11, 0.51, 0.19, 0.01, 0.31, 0.28, 0.68, 0.61, 0.51, 0.28, 0.01, 0.61, 0.46, 0.68, 0.61, 0.01, 0.92, 0.01, 0.41, 0.92, 0.34, 0.11]",01001101000111110010100011101110100110010000101111001110010111001100111000101000001100100000100110110101101100001010101110101011100001101110010001
134_3UOCD2TAGR2F4WZOZQP7C_104,13.818388911527308,11.433442158094552,0.2690838575363159,0.4567892551422119,0.1667330861091613,0.306912899017334,"[0.74, 0.68, 0.71, 0.37, 0.01, 0.31, 0.01, 0.1, 0.68, 0.61, 0.1, 0.01, 0.01, 0.01, 0.74, 0.01, 0.51, 0.56, 0.34, 0.51, 0.51, 0.19, 0.68, 0.41, 0.46, 0.68, 0.41, 0.01, 0.65, 0.01, 0.51, 0.83, 0.68, 0.11]",11011101000111000010000111101010011000000011010001110100010111100101101100101110110011000001111111110001
135_AN2XIGFXNZGE2STJTG4ECNCZSJDADQQ_146,15.458240296229029,12.746485863598942,0.2705773115158081,0.458261489868164,0.1834143996238708,0.3033152818679809,"[0.74, 0.68, 0.61, 0.37, 0.34, 0.01, 0.01, 0.65, 0.34, 0.41, 0.92, 0.68, 0.51, 0.01, 0.56, 0.68, 0.11, 0.1, 0.34, 0.71, 0.51, 0.56, 0.68, 0.71, 0.65, 0.68, 0.21, 0.01, 0.92, 0.01, 0.71, 0.01, 0.01, 0.91, 0.01, 0.19, 0.68, 0.21, 0.19, 0.34, 0.31, 0.01, 0.28, 0.01, 0.01, 0.37, 0.01, 0.31]",11011101010111010000011000101101110110111001001100010011010100101001101001100110011011100001000001001101000101100110010010010001100000000111000010
136_AM3PZDQY4PA5GZUGTJ55ZSM36BPRAQA_146,14.195967639160866,10.241713412491118,0.2646998167037964,0.4405011534690857,0.129284918308258,0.3017706871032715,"[0.65, 0.68, 0.41, 0.83, 0.68, 0.31, 0.01, 0.37, 0.01, 0.21, 0.01, 0.68, 0.11, 0.51, 0.65, 0.01, 0.51, 0.56, 0.68, 0.41, 0.01, 0.74, 0.01, 0.21, 0.56, 0.68, 0.71, 0.51, 0.92, 0.68, 0.91, 0.65, 0.68, 0.31, 0.01, 0.65, 0.68, 0.51, 0.92, 0.01, 0.31, 0.51, 0.83, 0.01, 0.71, 0.01, 0.01, 0.01]",11001101101111110010001110000110001110001111000001110100110110011010000110100110100111101111011100110010011001101111110000010111110001000001000000
137_5WPW46ND7HG7BG5AYIYRC_104,15.271998902280892,11.55244894178116,0.2796084880828857,0.4684937596321106,0.1906290054321289,0.3096708059310913,"[0.92, 0.68, 0.41, 0.37, 0.68, 0.41, 0.51, 0.65, 0.68, 0.81, 0.74, 0.01, 0.51, 0.51, 0.92, 0.34, 0.81, 0.74, 0.68, 0.81, 0.01, 0.56, 0.68, 0.51, 0.56, 0.01, 0.41, 0.01, 0.19, 0.01, 0.81, 0.56, 0.34, 0.11]",11101101100111110110111001111001101000111111100111001101111100001001101110100000110000100011000100010001
138_AD66KSTDBV6ZG54ZXY7SZ4C6SKKVSVY_146,14.457794351713163,11.460905426304858,0.2532680034637451,0.4364851713180542,0.1498724222183227,0.2916678190231323,"[0.1, 0.68, 0.91, 0.92, 0.34, 0.61, 0.01, 0.46, 0.01, 0.81, 0.28, 0.01, 0.41, 0.51, 0.37, 0.68, 0.41, 0.56, 0.68, 0.51, 0.01, 0.83, 0.01, 0.81, 0.74, 0.68, 0.81, 0.01, 0.83, 0.68, 0.31, 0.65, 0.68, 0.81, 0.01, 0.19, 0.68, 0.91, 0.19, 0.34, 0.71, 0.51, 0.46, 0.34, 0.41, 0.46, 0.34, 0.51]",00111111011110010101001010011000110000110101111101100100110111011110011001101111100011111100101100111100000101111010010010100101010101100101010111
139_ABDMLJV3FV63WU4MLMM54CH66JXNSRQ_146,13.659339453035464,11.404696429317772,0.2686804533004761,0.459337830543518,0.1730110049247741,0.3069853782653808,"[0.01, 0.01, 0.41, 0.65, 0.34, 0.41, 0.51, 0.1, 0.34, 0.51, 0.28, 0.34, 0.41, 0.51, 0.37, 0.68, 0.41, 0.92, 0.68, 0.61, 0.01, 0.37, 0.01, 0.41, 0.19, 0.68, 0.41, 0.01, 0.28, 0.34, 0.91, 0.92, 0.01, 0.31, 0.01, 0.37, 0.68, 0.91, 0.92, 0.34, 0.21, 0.01, 0.92, 0.68, 0.41, 0.46, 0.01, 0.41]",00010001101100010110100110101110110010110101111101101110110101001110001100010110110001100111011110000010001111111011110010011011101101100101000110
140_KXEFSDHJC4XMDAZIJVIIM_104,12.93660171021001,9.88594820778578,0.251372218132019,0.4183650016784668,0.1509885191917419,0.2690461874008178,"[0.46, 0.34, 0.51, 0.19, 0.01, 0.61, 0.51, 0.19, 0.01, 0.41, 0.37, 0.34, 0.31, 0.01, 0.46, 0.68, 0.31, 0.92, 0.68, 0.01, 0.01, 0.65, 0.01, 0.41, 0.46, 0.01, 0.31, 0.01, 0.74, 0.34, 0.71, 0.19, 0.01, 0.41]",01010101110010000101100100001100111010010001011100101110110000011000001100101000010011010101000010000110
